clone_id,file_path_x,file_path_y,file_id_x,file_id_y,start_line_x,end_line_x,start_line_y,end_line_y,service_x,service_y,relation,comodified,comodified_commits,comodification_count,file_type_x,file_type_y,token_count
1,java/microdonuts/src/main/java/com/otsample/api/ApiContextHandler.java,java/microdonuts/src/main/java/com/otsample/api/KitchenContextHandler.java,1,4,42,58,62,78,java-opentracing-server,java-opentracing-server,intra,0,[],0,logic,logic,0
2,java/microdonuts/src/main/java/com/otsample/api/resources/DonutRequest.java,java/microdonuts/src/main/java/com/otsample/api/resources/StatusRes.java,8,11,14,22,21,29,java-opentracing-server,java-opentracing-server,intra,0,[],0,logic,logic,0
3,java/otlp/src/main/java/com/lightstep/otlp/server/ExampleServer.java,java/server/src/main/java/com/lightstep/examples/server/App.java,15,17,102,112,12,22,java-otlp-server,java-specialagent-server,inter,0,[],0,logic,logic,0
4,java/microdonuts/src/main/java/com/otsample/api/ApiContextHandler.java,java/microdonuts/src/main/java/com/otsample/api/KitchenContextHandler.java,1,4,112,128,63,79,java-opentracing-server,java-opentracing-server,intra,0,[],0,logic,logic,0
5,java/otlp/src/main/java/com/lightstep/otlp/server/ApiContextHandler.java,java/server/src/main/java/com/lightstep/examples/server/ApiContextHandler.java,14,16,20,35,13,28,java-otlp-server,java-specialagent-server,inter,0,[],0,logic,logic,0
6,java/otlp/src/main/java/com/lightstep/otlp/server/ApiContextHandler.java,java/server/src/main/java/com/lightstep/examples/server/ApiContextHandler.java,14,16,67,78,34,45,java-otlp-server,java-specialagent-server,inter,0,[],0,logic,logic,0
7,java/client/src/main/java/com/lightstep/examples/client/App.java,java/otlp/src/main/java/com/lightstep/otlp/client/Client.java,0,13,23,32,127,135,java-specialagent-client,java-otlp-server,inter,0,[],0,logic,logic,0
8,java/otlp/src/main/java/com/lightstep/otlp/client/Client.java,java/otlp/src/main/java/com/lightstep/otlp/server/ExampleServer.java,13,15,43,100,36,92,java-otlp-server,java-otlp-server,intra,0,[],0,logic,logic,0
