clone_id,file_path_x,file_path_y,file_id_x,file_id_y,start_line_x,end_line_x,start_line_y,end_line_y,service_x,service_y,relation,comodified,comodified_commits,comodification_count,file_type_x,file_type_y,token_count
12,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/events/OrderLineItem.java,279,286,21,39,70,88,ftgo-order-service,,,0,[],0,test,logic,0
12,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/events/OrderLineItem.java,279,286,24,43,70,88,ftgo-order-service,,,0,[],0,test,logic,0
12,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/events/OrderLineItem.java,279,286,29,47,70,88,ftgo-order-service,,,0,[],0,test,logic,0
19,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountservice/api/AuthorizeCommand.java,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReverseAuthorizationCommand.java,23,28,14,26,15,27,ftgo-accounting-service,,,0,[],0,logic,logic,0
19,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountservice/api/AuthorizeCommand.java,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReviseAuthorization.java,23,29,14,26,14,26,ftgo-accounting-service,,,0,[],0,logic,logic,0
19,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountservice/api/AuthorizeCommand.java,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/CreateTicket.java,23,152,14,26,39,51,ftgo-accounting-service,,,0,[],0,logic,logic,0
19,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReverseAuthorizationCommand.java,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReviseAuthorization.java,28,29,15,27,14,26,,,,0,[],0,logic,logic,0
19,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReverseAuthorizationCommand.java,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/CreateTicket.java,28,152,15,27,39,51,,,,0,[],0,logic,logic,0
19,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReviseAuthorization.java,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/CreateTicket.java,29,152,14,26,39,51,,,,0,[],0,logic,logic,0
22,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/LineItemQuantityChange.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/AwsLambdaError.java,207,316,11,26,14,29,ftgo-order-service,,,0,[],0,logic,logic,0
22,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/OrderRevisionProposed.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/AwsLambdaError.java,222,316,17,32,14,29,ftgo-order-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReverseAuthorizationCommand.java,11,28,28,42,29,45,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReviseAuthorization.java,11,29,28,42,28,44,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-common/src/main/java/net/chrisrichardson/ftgo/common/Address.java,11,50,28,42,41,55,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-common/src/main/java/net/chrisrichardson/ftgo/common/Address.java,11,50,28,42,49,63,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-common/src/main/java/net/chrisrichardson/ftgo/common/Address.java,11,50,28,42,57,71,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-common/src/main/java/net/chrisrichardson/ftgo/common/Address.java,11,50,28,42,65,79,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-delivery-service-api/src/main/java/net/chrisrichardson/ftgo/deliveryservice/api/web/DeliveryStatus.java,11,111,28,42,13,27,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/CreateTicket.java,11,152,28,42,19,33,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/TicketLineItem.java,11,159,28,42,24,38,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/events/OrderCreatedEvent.java,11,283,28,42,23,37,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/events/OrderCreatedEvent.java,11,283,28,42,31,45,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/web/CreateOrderRequest.java,11,290,28,42,52,66,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/ApiGatewayRequest.java,11,314,28,42,21,35,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/ApiGatewayRequest.java,11,314,28,42,29,43,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/ApiGatewayRequest.java,11,314,28,42,77,91,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/Identity.java,11,317,28,42,17,31,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/Identity.java,11,317,28,42,25,39,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/Identity.java,11,317,28,42,33,47,ftgo-accounting-service,,,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/Identity.java,11,317,28,42,41,55,ftgo-accounting-service,,,0,[],0,logic,logic,0
