clone_id,file_path_x,file_path_y,file_id_x,file_id_y,start_line_x,end_line_x,start_line_y,end_line_y,service_x,service_y,relation,comodified,comodified_commits,comodification_count,file_type_x,file_type_y,token_count
25,ftgo-delivery-service/src/main/java/net/chrisrichardson/ftgo/deliveryservice/domain/Delivery.java,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,91,279,81,99,21,40,ftgo-delivery-service,ftgo-order-service,inter,0,[],0,logic,test,0
25,ftgo-delivery-service/src/main/java/net/chrisrichardson/ftgo/deliveryservice/domain/Delivery.java,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,91,279,81,99,24,44,ftgo-delivery-service,ftgo-order-service,inter,0,[],0,logic,test,0
25,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,279,279,17,36,21,40,ftgo-order-service,ftgo-order-service,intra,0,[],0,test,test,0
25,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,279,279,17,36,24,44,ftgo-order-service,ftgo-order-service,intra,0,[],0,test,test,0
25,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,ftgo-order-service/src/test/java/net/chrisrichardson/ftgo/orderservice/TramCommandsAndEventsIntegrationData.java,279,279,21,40,24,44,ftgo-order-service,ftgo-order-service,intra,0,[],0,test,test,0
26,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/cancelorder/CancelOrderSaga.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSaga.java,254,259,48,55,59,66,ftgo-order-service,ftgo-order-service,intra,0,[],0,logic,logic,0
26,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/cancelorder/CancelOrderSaga.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSaga.java,254,259,48,55,80,87,ftgo-order-service,ftgo-order-service,intra,0,[],0,logic,logic,0
26,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSaga.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSaga.java,259,259,59,66,80,87,ftgo-order-service,ftgo-order-service,intra,0,[],0,logic,logic,0
27,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/cancelorder/CancelOrderSaga.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSaga.java,254,259,55,62,94,100,ftgo-order-service,ftgo-order-service,intra,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,11,13,28,42,29,43,ftgo-accounting-service,ftgo-accounting-service,intra,0,[],0,logic,logic,0
