clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
33,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,86,93,8,test,[],0
33,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,56,8,test,[],0
33,2,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,76,8,test,[],0
33,3,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,58,8,test,[],0
34,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,68,81,14,logic,[],0
34,1,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,104,116,13,logic,[],0
34,2,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,83,95,13,logic,[],0
35,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,49,62,14,logic,[],0
35,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,83,95,13,logic,[],0
36,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,162,170,9,test,[],0
36,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,181,189,9,test,[],0
36,2,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,135,144,10,test,[],0
37,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,171,179,9,test,[],0
37,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,125,134,10,test,[],0
37,2,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,145,154,10,test,[],0
38,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,21,45,25,test,[],0
38,1,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,23,47,25,test,[],0
39,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,152,162,11,test,[],0
39,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,81,93,13,test,[],0
40,0,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,64,68,5,test,[],0
40,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/service/RecepientServiceTest.java,67,recepient-profile-service,35,38,4,test,"[""039b6bb72ee0b4b0f36794390160b1ec29a03a64"", ""e73f140e29a8bf8bc1ed584a60be6d3d434860af""]",2
41,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,52,67,16,logic,[],0
41,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,48,63,16,logic,[],0
42,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,152,162,11,test,[],0
42,1,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,103,113,11,test,[],0
43,0,login-service/src/main/java/com/stackroute/login/config/KafkaConfig.java,35,login-service,31,43,13,config,[],0
43,1,reportservice/src/main/java/com/stackroute/reportservice/config/ConsumerConfig.java,68,report-service,29,39,11,config,[],0
44,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,112,122,11,test,[],0
44,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,142,151,10,test,[],0
44,2,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,81,93,13,test,[],0
44,3,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,103,113,11,test,[],0
45,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,122,131,10,test,[],0
45,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,93,104,12,test,[],0
46,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,142,151,10,test,[],0
46,1,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,103,113,11,test,[],0
47,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,162,170,9,test,[],0
47,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,145,154,10,test,[],0
48,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,181,189,9,test,[],0
48,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,125,134,10,test,[],0
49,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,76,85,10,test,[],0
49,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,58,10,test,[],0
49,2,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,57,66,10,test,[],0
49,3,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,78,10,test,[],0
49,4,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,77,86,10,test,[],0
49,5,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,60,10,test,[],0
49,6,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,59,68,10,test,[],0
50,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,84,93,10,test,[],0
50,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,58,10,test,[],0
50,2,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,78,10,test,[],0
50,3,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,60,10,test,[],0
51,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,71,86,16,logic,[],0
51,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,68,83,16,logic,[],0
52,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,181,189,9,test,[],0
52,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,145,154,10,test,[],0
53,0,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/service/RecepientServiceImpl.java,64,recepient-profile-service,85,96,12,logic,[],0
53,1,reportservice/src/main/java/com/stackroute/reportservice/service/ReportServiceImplementation.java,80,report-service,130,143,14,logic,[],0
54,0,chat-service/src/main/java/com/stackroute/chat/config/SwaggerConfiguration.java,1,chat-service,14,30,17,config,[],0
54,1,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/config/SwaggerConfiguration.java,10,donor-profile-service,14,30,17,config,[],0
54,2,login-service/src/main/java/com/stackroute/login/config/SwaggerConfiguration.java,37,login-service,14,30,17,config,[],0
54,3,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/config/Swaggerconfiguration.java,53,recepient-profile-service,13,29,17,config,[],0
54,4,reportservice/src/main/java/com/stackroute/reportservice/config/SwaggerConfiguration.java,69,report-service,14,30,17,config,[],0
54,5,search-service/src/main/java/com/stackroute/search/config/SwaggerConfiguration.java,82,search-service,14,30,17,config,[],0
55,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,161,170,10,test,[],0
55,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,124,134,11,test,[],0
56,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/service/DonorServiceImpl.java,25,donor-profile-service,40,62,23,logic,[],0
56,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/service/RecepientServiceImpl.java,64,recepient-profile-service,31,53,23,logic,[],0
57,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,170,179,10,test,[],0
57,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,134,144,11,test,[],0
58,0,chat-service/src/main/java/com/stackroute/chat/config/SwaggerConfiguration.java,1,chat-service,14,33,20,config,"[""246f66a9fec4d1c1fe217ef31ca09159ab046e3d""]",1
58,1,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/config/SwaggerConfiguration.java,10,donor-profile-service,14,33,20,config,[],0
58,2,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/config/Swaggerconfiguration.java,53,recepient-profile-service,13,32,20,config,[],0
58,3,reportservice/src/main/java/com/stackroute/reportservice/config/SwaggerConfiguration.java,69,report-service,14,33,20,config,[],0
58,4,search-service/src/main/java/com/stackroute/search/config/SwaggerConfiguration.java,82,search-service,14,33,20,config,[],0
59,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/config/KafkaConfig.java,8,donor-profile-service,16,32,17,config,[],0
59,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/config/KafkaConfig.java,51,recepient-profile-service,16,30,15,config,[],0
60,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,76,87,12,test,[],0
60,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,60,12,test,[],0
60,2,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,55,66,12,test,[],0
60,3,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,80,12,test,[],0
60,4,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,75,86,12,test,[],0
60,5,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,62,12,test,[],0
60,6,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,57,68,12,test,[],0
61,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,82,93,12,test,[],0
61,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,60,12,test,[],0
61,2,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,80,12,test,[],0
61,3,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,62,12,test,[],0
62,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,189,206,18,test,[],0
62,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,154,173,20,test,[],0
63,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/service/DonorServiceImpl.java,25,donor-profile-service,116,125,10,logic,[],0
63,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/service/RecepientServiceImpl.java,64,recepient-profile-service,99,108,10,logic,[],0
64,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,32,52,21,logic,[],0
64,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,27,48,22,logic,[],0
65,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,76,89,14,test,[],0
65,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,62,14,test,[],0
65,2,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,53,66,14,test,[],0
65,3,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,82,14,test,[],0
65,4,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,73,86,14,test,[],0
65,5,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,64,14,test,[],0
65,6,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,55,68,14,test,[],0
66,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,80,93,14,test,[],0
66,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,62,14,test,[],0
66,2,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,82,14,test,[],0
66,3,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,64,14,test,[],0
67,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/config/MailConfig.java,9,donor-profile-service,11,37,27,config,"[""039b6bb72ee0b4b0f36794390160b1ec29a03a64""]",1
67,1,login-service/src/main/java/com/stackroute/login/config/MailConfig.java,36,login-service,11,37,27,config,[],0
67,2,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/config/MailConfig.java,52,recepient-profile-service,10,38,29,config,[],0
68,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,76,91,16,test,[],0
68,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,64,16,test,[],0
68,2,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,51,66,16,test,"[""fec6a4316bab4298f21cf461cd342f676bbae67c""]",1
68,3,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,84,16,test,[],0
68,4,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,71,86,16,test,[],0
68,5,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,66,16,test,[],0
68,6,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,53,68,16,test,[],0
69,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,97,122,26,test,[],0
