clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
61,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,99,103,5,logic,[],0
62,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,177,181,5,logic,[],0
62,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,97,101,5,logic,[],0
63,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,17,43,27,logic,[],0
63,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,41,67,27,logic,[],0
64,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,31,57,27,logic,[],0
64,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,27,53,27,logic,[],0
65,0,lifeline-angular-frontend/src/app/donordashboard/chat-donor-box/chat-donor-box.ts,13,lifeline-frontend,41,53,13,logic,[],0
65,1,lifeline-angular-frontend/src/app/recepientdashboard/chat-box/chat-box.ts,58,lifeline-frontend,48,60,13,logic,[],0
66,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,96,100,5,logic,[],0
66,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,51,55,5,logic,"[""85b78b052b362640e1499defad180b8693bb4a68""]",1
67,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,97,101,5,logic,[],0
67,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,50,54,5,logic,[],0
68,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,169,175,7,logic,[],0
68,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,92,98,7,logic,[],0
69,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,170,176,7,logic,[],0
69,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,91,97,7,logic,[],0
70,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,90,95,6,logic,[],0
70,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,46,51,6,logic,[],0
71,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,92,97,6,logic,[],0
71,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,44,49,6,logic,[],0
72,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,266,273,8,logic,[],0
72,1,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.ts,37,lifeline-frontend,149,165,17,logic,[],0
73,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,17,48,32,logic,[],0
73,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,36,67,32,logic,[],0
74,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,26,57,32,logic,[],0
74,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,27,58,32,logic,[],0
75,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,175,180,6,logic,[],0
75,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,98,103,6,logic,[],0
76,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,176,181,6,logic,[],0
76,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,97,102,6,logic,[],0
77,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,87,93,7,logic,[],0
77,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,26,31,6,logic,[],0
78,0,lifeline-angular-frontend/src/app/aimsobjectives/aimsobjectives.component.spec.ts,2,lifeline-frontend,5,25,21,test,[],0
78,1,lifeline-angular-frontend/src/app/donation/donation.component.spec.ts,8,lifeline-frontend,5,25,21,test,[],0
78,2,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.spec.ts,10,lifeline-frontend,5,25,21,test,[],0
78,3,lifeline-angular-frontend/src/app/donordashboard/chat-donor-box/chat-donor-box.spec.ts,12,lifeline-frontend,5,25,21,test,[],0
78,4,lifeline-angular-frontend/src/app/donordashboard/chat-donor-button/chat-donor-button.spec.ts,14,lifeline-frontend,5,25,21,test,[],0
78,5,lifeline-angular-frontend/src/app/donordashboard/profile.component.spec.ts,16,lifeline-frontend,5,25,21,test,[],0
78,6,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.spec.ts,18,lifeline-frontend,5,25,21,test,[],0
78,7,lifeline-angular-frontend/src/app/emailverification/emailverification.component.spec.ts,20,lifeline-frontend,5,25,21,test,[],0
78,8,lifeline-angular-frontend/src/app/footer/footer.component.spec.ts,22,lifeline-frontend,5,25,21,test,[],0
78,9,lifeline-angular-frontend/src/app/forgotpassword/forgotpassword.component.spec.ts,24,lifeline-frontend,5,25,21,test,[],0
78,10,lifeline-angular-frontend/src/app/header/account/account.component.spec.ts,26,lifeline-frontend,5,25,21,test,[],0
78,11,lifeline-angular-frontend/src/app/header/deletealert/deletealert.component.spec.ts,28,lifeline-frontend,5,25,21,test,[],0
78,12,lifeline-angular-frontend/src/app/header/header.component.spec.ts,30,lifeline-frontend,5,25,21,test,[],0
78,13,lifeline-angular-frontend/src/app/header/login/login.component.spec.ts,32,lifeline-frontend,5,25,21,test,[],0
78,14,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.spec.ts,36,lifeline-frontend,5,25,21,test,[],0
78,15,lifeline-angular-frontend/src/app/mainpage/carousel/carousel.component.spec.ts,38,lifeline-frontend,5,25,21,test,[],0
78,16,lifeline-angular-frontend/src/app/mainpage/mainpage.component.spec.ts,40,lifeline-frontend,5,25,21,test,[],0
78,17,lifeline-angular-frontend/src/app/mainpage/video/video.component.spec.ts,42,lifeline-frontend,5,25,21,test,[],0
78,18,lifeline-angular-frontend/src/app/myths/myths.component.spec.ts,52,lifeline-frontend,5,25,21,test,[],0
78,19,lifeline-angular-frontend/src/app/organ-request-status/organ-request-status.component.spec.ts,54,lifeline-frontend,5,25,21,test,[],0
78,20,lifeline-angular-frontend/src/app/recepientdashboard/chat-box/chat-box.spec.ts,57,lifeline-frontend,5,25,21,test,[],0
78,21,lifeline-angular-frontend/src/app/recepientdashboard/chat-button/chat-button.spec.ts,59,lifeline-frontend,5,25,21,test,[],0
78,22,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.spec.ts,61,lifeline-frontend,5,25,21,test,[],0
78,23,lifeline-angular-frontend/src/app/recepientdashboard/recommendation/recommendation.component.spec.ts,63,lifeline-frontend,5,25,21,test,[],0
78,24,lifeline-angular-frontend/src/app/recepientdashboard/status/status.component.spec.ts,65,lifeline-frontend,5,25,21,test,[],0
78,25,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.spec.ts,67,lifeline-frontend,5,25,21,test,[],0
78,26,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/verification-alert/verification-alert.component.spec.ts,69,lifeline-frontend,5,25,21,test,[],0
78,27,lifeline-angular-frontend/src/app/reportgeneration/reportgeneration.component.spec.ts,71,lifeline-frontend,5,25,21,test,[],0
78,28,lifeline-angular-frontend/src/app/resetpassword/resetpassword.component.spec.ts,73,lifeline-frontend,5,25,21,test,[],0
78,29,lifeline-angular-frontend/src/app/reuest/reuest.component.spec.ts,75,lifeline-frontend,5,25,21,test,[],0
78,30,lifeline-angular-frontend/src/app/termsandconditions/termsandconditions.component.spec.ts,89,lifeline-frontend,5,25,21,test,[],0
79,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,17,53,37,logic,[],0
79,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,31,67,37,logic,[],0
80,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,21,57,37,logic,"[""4f8547603cbad7cbd83a53c30be105ff62a006f5""]",1
80,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,27,63,37,logic,[],0
81,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,90,96,7,logic,[],0
81,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,45,51,7,logic,[],0
